Date,Carrier,FlightNumber,DepAirport,DepCity,DepState,ArrAirport,ArrCity,ArrState,DepTime,DepDelay,ArrTIme,ArrDelay,Cancelled,CancelReason,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrStatus,DepStatus,DelayCause
Feb,United,761,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,0815,0,1107,16,0,NA,0,0,16,0,0,Late,On Time,NA
Feb,United,754,MSP,"Minneapolis, MN",MN,ORD,"Chicago, IL",IL,0635,-9,0758,-22,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,651,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1939,-1,2159,-4,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,636,ORD,"Chicago, IL",IL,EWR,"Newark, NJ",NJ,0557,-3,0851,-10,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,518,ORD,"Chicago, IL",IL,PDX,"Portland, OR",OR,1948,0,2225,3,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,United,472,DTW,"Detroit, MI",MI,SFO,"San Francisco, CA",CA,2217,187,0119,222,0,NA,0,0,222,0,0,Late,Late,NA
Feb,United,387,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,0620,10,0852,-5,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,United,311,DTW,"Detroit, MI",MI,DEN,"Denver, CO",CO,0702,-3,0828,3,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,United,310,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1126,-4,1409,5,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,United,212,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,0740,-5,1132,-15,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,204,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,0805,-5,1043,-4,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,1642,DTW,"Detroit, MI",MI,CLT,"Charlotte, NC",NC,0801,-9,1021,6,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,American,2080,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1227,16,1512,3,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Endeavor,5064,MLI,"Moline, IL",IL,ATL,"Atlanta, GA",GA,1122,-3,1410,-10,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Endeavor,5489,DSM,"Des Moines, IA",IA,DTW,"Detroit, MI",MI,1018,-1,1259,-13,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Endeavor,5513,DTW,"Detroit, MI",MI,DSM,"Des Moines, IA",IA,1208,-7,1248,-32,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Endeavor,5543,DTW,"Detroit, MI",MI,CLT,"Charlotte, NC",NC,1718,-6,1859,-24,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Comair,5054,STL,"St. Louis, MO",MO,ORD,"Chicago, IL",IL,1944,0,2057,-12,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Comair,5193,PIA,"Peoria, IL",IL,CLT,"Charlotte, NC",NC,0553,-7,0903,-12,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,JetBlue,1336,DTW,"Detroit, MI",MI,BOS,"Boston, MA",MA,1931,55,2123,55,0,NA,1,0,0,0,54,Late,Late,Late Aircraft
Feb,JetBlue,2036,DTW,"Detroit, MI",MI,BOS,"Boston, MA",MA,1112,32,1246,20,0,NA,2,0,0,0,18,Late,Late,Late Aircraft
Feb,Spirit,409,ORD,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,0513,-2,0925,10,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Spirit,595,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,0556,-5,0850,-4,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Spirit,711,DTW,"Detroit, MI",MI,LAS,"Las Vegas, NV",NV,1923,-4,2053,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Spirit,731,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1536,-3,1821,-4,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Spirit,903,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,2116,78,2329,57,0,NA,0,0,0,0,57,Late,Late,Late Aircraft
Feb,Spirit,975,DTW,"Detroit, MI",MI,DEN,"Denver, CO",CO,1744,10,1904,7,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Envoy,3964,ORD,"Chicago, IL",IL,CHA,"Chattanooga, TN",TN,0807,-12,1102,7,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Envoy,3979,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,1550,39,1824,54,0,NA,0,0,15,0,39,Late,Late,Late Aircraft
Feb,Envoy,4001,ORD,"Chicago, IL",IL,GRB,"Green Bay, WI",WI,1334,3,1445,18,0,NA,0,0,15,0,3,Late,Late,Late Aircraft
Feb,Envoy,4033,ORD,"Chicago, IL",IL,RST,"Rochester, MN",MN,0817,-3,1000,27,0,NA,0,0,27,0,0,Late,On Time,NA
Feb,Envoy,4035,CID,"Cedar Rapids/Iowa City, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,1329,2,1538,-5,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Envoy,3408,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,2205,-10,0026,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3421,DTW,"Detroit, MI",MI,LGA,"New York, NY",NY,1412,2,1617,12,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Envoy,3492,ORD,"Chicago, IL",IL,MLI,"Moline, IL",IL,1054,49,1200,55,0,NA,0,20,6,0,29,Late,Late,Late Aircraft
Feb,Envoy,3561,ORD,"Chicago, IL",IL,LIT,"Little Rock, AR",AR,2044,-1,2246,4,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Envoy,3587,ORD,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,1635,-1,1853,7,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Allegiant,1689,DSM,"Des Moines, IA",IA,PGD,"Punta Gorda, FL",FL,1109,-5,1459,2,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Allegiant,1671,RFD,"Rockford, IL",IL,PGD,"Punta Gorda, FL",FL,0936,-15,1316,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Allegiant,2103,DSM,"Des Moines, IA",IA,SFB,"Sanford, FL",FL,1137,39,1513,37,0,NA,37,0,0,0,0,Late,Late,Carrier
Feb,Mesa,5938,MLI,"Moline, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,0710,-10,0939,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Mesa,5941,PIA,"Peoria, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,0649,-6,0858,-29,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Mesa,5959,MLI,"Moline, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1407,47,1631,47,0,NA,5,0,0,0,42,Late,Late,Late Aircraft
Feb,Republic,3568,ORD,"Chicago, IL",IL,ABQ,"Albuquerque, NM",NM,0959,-6,1232,2,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Republic,3662,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1450,-10,1755,0,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,3694,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1034,32,1217,34,0,NA,0,32,2,0,0,Late,Late,Weather
Feb,Republic,3707,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,0655,-5,0952,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,3718,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,0955,-5,1303,6,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Republic,3756,DTW,"Detroit, MI",MI,EWR,"Newark, NJ",NJ,0556,-4,0742,-11,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,4371,STL,"St. Louis, MO",MO,LGA,"New York, NY",NY,0721,-9,1059,-1,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,ExpressJet,4020,ORD,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,0946,46,1205,42,0,NA,0,0,42,0,0,Late,Late,NA
Feb,ExpressJet,4230,ORD,"Chicago, IL",IL,ROC,"Rochester, NY",NY,0928,-2,1223,7,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,ExpressJet,4384,ORD,"Chicago, IL",IL,PWM,"Portland, ME",ME,1354,-6,1719,-5,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,ExpressJet,4452,ORD,"Chicago, IL",IL,CID,"Cedar Rapids/Iowa City, IA",IA,1319,-1,1436,0,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,190,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1602,16,1850,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,American,319,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,1759,-1,2125,51,0,NA,0,0,51,0,0,Late,On Time,NA
Feb,American,335,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1239,24,1653,26,0,NA,0,24,2,0,0,Late,Late,Weather
Feb,American,342,ORD,"Chicago, IL",IL,AUS,"Austin, TX",TX,1503,-2,1812,20,0,NA,0,0,20,0,0,Late,On Time,NA
Feb,American,349,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,0924,-6,1247,10,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,American,358,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,2059,89,0029,112,0,NA,0,0,45,0,67,Late,Late,Late Aircraft
Feb,American,1387,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,2027,-3,2201,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,2529,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,2111,86,0042,78,0,NA,0,42,0,0,36,Late,Late,Late Aircraft
Feb,American,2680,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1159,4,1423,-1,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,American,2715,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1901,31,2120,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,American,767,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,0452,-8,0733,-24,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,2364,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1635,0,1936,23,0,NA,0,0,23,0,0,Late,On Time,NA
Feb,American,2381,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,2055,25,2229,32,0,NA,0,16,7,0,9,Late,Late,Late Aircraft
Feb,American,2398,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1301,39,1634,27,0,NA,0,27,0,0,0,Late,Late,Weather
Feb,American,2427,ORD,"Chicago, IL",IL,TUS,"Tucson, AZ",AZ,1344,24,1632,22,0,NA,6,7,0,0,9,Late,Late,Late Aircraft
Feb,American,2499,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1725,18,2001,1,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,American,89,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,0913,-1,1101,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,1384,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1000,175,1235,158,0,NA,158,0,0,0,0,Late,Late,Carrier
Feb,American,1442,ORD,"Chicago, IL",IL,PDX,"Portland, OR",OR,1031,31,1349,69,0,NA,31,0,38,0,0,Late,Late,Carrier
Feb,American,2639,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1443,-2,1740,5,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,American,795,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1510,-2,1828,5,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,American,2412,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,0900,10,1140,9,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,American,2433,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1551,21,1845,11,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,1001,DTW,"Detroit, MI",MI,BWI,"Baltimore, MD",MD,1652,12,1806,-4,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,2120,DTW,"Detroit, MI",MI,STL,"St. Louis, MO",MO,1925,-5,2000,-5,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,2206,MDW,"Chicago, IL",IL,ALB,"Albany, NY",NY,2127,-3,0008,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,1694,MDW,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1526,-4,1813,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,5598,MDW,"Chicago, IL",IL,BNA,"Nashville, TN",TN,1610,0,1736,6,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Southwest,1709,MDW,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,1405,-5,1639,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,3973,MDW,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,0747,-3,0947,-13,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,516,MDW,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,1647,-3,1844,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,753,MDW,"Chicago, IL",IL,DAL,"Dallas, TX",TX,1354,9,1609,4,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,626,MDW,"Chicago, IL",IL,DEN,"Denver, CO",CO,1058,8,1234,-6,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,1510,MDW,"Chicago, IL",IL,DTW,"Detroit, MI",MI,NA,NA,NA,NA,1,Carrier,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Feb,Southwest,1264,MDW,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,2122,-3,2307,-18,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,16,MDW,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,1854,24,2042,12,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,2313,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1015,30,1213,18,0,NA,18,0,0,0,0,Late,Late,Carrier
Feb,Southwest,2216,MDW,"Chicago, IL",IL,LGA,"New York, NY",NY,2128,68,0010,50,0,NA,40,0,0,0,10,Late,Late,Late Aircraft
Feb,Southwest,2213,MDW,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,0802,2,0925,-10,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,158,MDW,"Chicago, IL",IL,MEM,"Memphis, TN",TN,1433,3,1613,3,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,2310,MDW,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1724,-1,1904,4,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Southwest,2238,MDW,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1934,9,2055,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,2162,MDW,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,2108,-7,2349,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,1760,MDW,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,1401,1,1605,-20,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,547,MDW,"Chicago, IL",IL,RSW,"Fort Myers, FL",FL,2039,9,0016,-4,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,576,MDW,"Chicago, IL",IL,SEA,"Seattle, WA",WA,0900,5,1136,1,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,479,MDW,"Chicago, IL",IL,STL,"St. Louis, MO",MO,2037,-3,2132,-18,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,2072,MDW,"Chicago, IL",IL,TPA,"Tampa, FL",FL,1825,90,2144,79,0,NA,79,0,0,0,0,Late,Late,Carrier
Feb,Southwest,1280,MSP,"Minneapolis, MN",MN,BNA,"Nashville, TN",TN,2005,50,2146,26,0,NA,0,0,0,0,26,Late,Late,Late Aircraft
Feb,Southwest,310,MSP,"Minneapolis, MN",MN,MCI,"Kansas City, MO",MO,1314,74,1441,71,0,NA,1,0,0,0,70,Late,Late,Late Aircraft
Feb,Southwest,590,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,1738,-2,2001,-9,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,1598,STL,"St. Louis, MO",MO,ATL,"Atlanta, GA",GA,0842,-3,1108,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,283,STL,"St. Louis, MO",MO,BWI,"Baltimore, MD",MD,0838,-7,1124,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,791,STL,"St. Louis, MO",MO,DAL,"Dallas, TX",TX,0647,-8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,On Time,NA
Feb,Southwest,255,STL,"St. Louis, MO",MO,DEN,"Denver, CO",CO,1828,8,1939,-6,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,1641,STL,"St. Louis, MO",MO,EWR,"Newark, NJ",NJ,1853,8,2202,2,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Feb,Southwest,151,STL,"St. Louis, MO",MO,LAS,"Las Vegas, NV",NV,1841,46,2019,34,0,NA,0,0,0,0,34,Late,Late,Late Aircraft
Feb,Southwest,247,STL,"St. Louis, MO",MO,LIT,"Little Rock, AR",AR,1104,4,1205,-5,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,1333,STL,"St. Louis, MO",MO,MCO,"Orlando, FL",FL,1855,20,2209,24,0,NA,20,0,4,0,0,Late,Late,Carrier
Feb,Southwest,1733,STL,"St. Louis, MO",MO,MKE,"Milwaukee, WI",WI,0837,-8,0934,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Southwest,2176,STL,"St. Louis, MO",MO,PDX,"Portland, OR",OR,1347,7,1606,-9,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,399,STL,"St. Louis, MO",MO,RSW,"Fort Myers, FL",FL,1710,5,2029,-6,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Southwest,1073,STL,"St. Louis, MO",MO,SMF,"Sacramento, CA",CA,1338,-2,1557,-8,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,1969,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1823,36,2112,33,0,NA,4,0,0,0,29,Late,Late,Late Aircraft
Feb,American,2100,DTW,"Detroit, MI",MI,PHX,"Phoenix, AZ",AZ,1747,12,2021,18,0,NA,12,0,6,0,0,Late,Late,Carrier
Feb,American,2220,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1019,0,1312,13,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,American,2238,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1117,-3,1350,-10,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,American,403,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1653,-4,1932,-27,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Endeavor,5489,DSM,"Des Moines, IA",IA,DTW,"Detroit, MI",MI,1056,37,1333,21,0,NA,0,0,0,0,21,Late,Late,Late Aircraft
Feb,Envoy,3965,ORD,"Chicago, IL",IL,CHA,"Chattanooga, TN",TN,1503,-2,1736,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3972,ORD,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,1513,-2,1718,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3986,DSM,"Des Moines, IA",IA,ORD,"Chicago, IL",IL,0555,-6,0736,1,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Envoy,3995,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,1707,-3,1918,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,4025,ORD,"Chicago, IL",IL,LSE,"La Crosse, WI",WI,0814,-6,0945,17,0,NA,0,0,17,0,0,Late,On Time,NA
Feb,Envoy,3402,ORD,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,1634,69,1848,56,0,NA,56,0,0,0,0,Late,Late,Carrier
Feb,Envoy,3475,STL,"St. Louis, MO",MO,ORD,"Chicago, IL",IL,1132,-9,1240,-20,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3478,ORD,"Chicago, IL",IL,COU,"Columbia, MO",MO,2217,-3,2338,1,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Envoy,3518,ORD,"Chicago, IL",IL,EVV,"Evansville, IN",IN,1631,-4,1732,-12,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3547,ORD,"Chicago, IL",IL,ALO,"Waterloo, IA",IA,1134,-6,1236,-8,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3566,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1227,-3,1535,-3,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Envoy,3592,ORD,"Chicago, IL",IL,BNA,"Nashville, TN",TN,1159,-1,1349,20,0,NA,0,0,20,0,0,Late,On Time,NA
Feb,Allegiant,1665,PIA,"Peoria, IL",IL,PGD,"Punta Gorda, FL",FL,1715,23,2044,22,0,NA,0,0,0,0,22,Late,Late,Late Aircraft
Feb,Republic,3409,DTW,"Detroit, MI",MI,EWR,"Newark, NJ",NJ,1142,-11,1328,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,3449,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,1748,-3,1946,-18,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,3484,MSP,"Minneapolis, MN",MN,IAH,"Houston, TX",TX,1053,23,1353,18,0,NA,15,0,0,0,3,Late,Late,Late Aircraft
Feb,Republic,3544,ORD,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,2122,-8,2327,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,3553,ORD,"Chicago, IL",IL,ELP,"El Paso, TX",TX,1058,58,1325,45,0,NA,45,0,0,0,0,Late,Late,Carrier
Feb,Republic,3618,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1446,6,1737,-12,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,Republic,3627,ORD,"Chicago, IL",IL,FAR,"Fargo, ND",ND,1937,-3,2204,18,0,NA,0,0,18,0,0,Late,On Time,NA
Feb,Republic,3694,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1035,33,1219,36,0,NA,0,0,3,0,33,Late,Late,Late Aircraft
Feb,Republic,3707,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,0653,-7,0941,-32,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,Republic,3718,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,0950,-10,1301,4,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Feb,Republic,3756,DTW,"Detroit, MI",MI,EWR,"Newark, NJ",NJ,0556,-4,0752,-1,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,ExpressJet,3996,DSM,"Des Moines, IA",IA,ORD,"Chicago, IL",IL,1503,-2,1622,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,ExpressJet,4182,ORD,"Chicago, IL",IL,LEX,"Lexington, KY",KY,1233,38,1445,27,0,NA,27,0,0,0,0,Late,Late,Carrier
Feb,ExpressJet,4206,ORD,"Chicago, IL",IL,ABE,"Allentown/Bethlehem/Easton, PA",PA,1354,-6,1637,-23,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,ExpressJet,4236,ORD,"Chicago, IL",IL,XNA,"Fayetteville, AR",AR,1933,-7,2129,-11,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,2381,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1256,4,1511,-4,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Feb,United,2372,ORD,"Chicago, IL",IL,BZN,"Bozeman, MT",MT,1951,-4,2226,0,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,2205,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1755,-4,2026,-8,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,2183,ORD,"Chicago, IL",IL,DLH,"Duluth, MN",MN,2114,-6,2248,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,2043,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,0555,-5,0837,-13,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,1989,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,1558,-3,1842,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,1769,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,0743,-2,1013,0,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,1462,ORD,"Chicago, IL",IL,EGE,"Eagle, CO",CO,0958,-2,1159,-11,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,1083,MSP,"Minneapolis, MN",MN,ORD,"Chicago, IL",IL,1516,-4,1633,-25,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,1014,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1215,-15,1519,-15,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,848,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1122,-3,1456,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Feb,United,790,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1833,28,2137,18,0,NA,0,0,0,0,18,Late,Late,Late Aircraft
